yachin,type,size,hougaku,years,loft,kouzo,all_floor,target_floor,access_minutes,land_price,dummy_ivc,prefecture
6.4,1SK,26.08,南東,2,0,木造,2,2,25,183000,0,神奈川県
6.6,1K,26.25,東,0,0,軽量鉄骨,2,1,7,198000,0,神奈川県
6.2,1K,26.08,南,0,0,木造,2,1,7,182000,0,神奈川県
6.4,1K,26.08,南,0,0,木造,2,2,7,182000,0,神奈川県
6,1K,25,南西,3,0,鉄筋コン,8,4,2,181000,0,神奈川県
6.2,1K,25,南西,3,0,鉄筋コン,8,5,2,181000,0,神奈川県
6.2,1K,25,南西,3,0,鉄筋コン,8,5,2,181000,0,神奈川県
6.3,1K,24.39,東,3,1,木造,2,2,15,169000,0,神奈川県
6.6,1K,24.3,東,0,0,軽量鉄骨,2,2,14,170000,0,神奈川県
6.2,1K,23.18,北西,0,0,木造,2,1,6,307000,0,神奈川県
6.3,1K,23.18,-,0,0,木造,2,1,6,307000,0,神奈川県
6.4,1K,23.18,西,0,0,木造,2,2,11,307000,0,神奈川県
6.6,1K,23.6,南西,0,0,木造,3,1,10,226000,0,神奈川県
10.1,ワンルーム,22.11,北,2,0,鉄筋コン,10,5,6,865000,0,神奈川県
6.7,1K,23.6,南西,0,0,木造,3,1,10,226000,0,神奈川県
6.2,1K,22.35,南,3,0,木造,2,1,5,0,0,神奈川県
6.8,1K,23.6,南西,0,0,木造,3,2,10,226000,0,神奈川県
6.9,1K,23.6,南西,0,0,木造,3,3,10,226000,0,神奈川県
8.4,1LDK,33.33,南西,0,0,木造,3,1,10,226000,0,神奈川県
8.7,1LDK,33.33,南西,0,0,木造,3,2,10,226000,0,神奈川県
8.8,1LDK,32.08,南西,0,0,木造,3,2,10,226000,0,神奈川県
8.9,1LDK,33.33,南西,0,0,木造,3,3,10,226000,0,神奈川県
9,1LDK,32.08,南西,0,0,木造,3,3,10,226000,0,神奈川県
6.6,1K,23.18,西,3,0,木造,2,1,24,258000,0,神奈川県
6.6,1K,23.1,西,3,0,木造,2,1,5,258000,0,神奈川県
6.3,1K,23.18,西,0,0,木造,2,1,9,307000,0,神奈川県
6.3,ワンルーム,22.89,南西,3,1,木造,2,1,13,192000,0,神奈川県
6.6,ワンルーム,22.89,南西,3,1,木造,2,1,13,192000,0,神奈川県
6.2,1K,22.35,南東,3,0,鉄骨,3,3,4,284000,0,神奈川県
6.2,1K,22.35,南東,2,0,軽量鉄骨,3,3,4,284000,0,神奈川県
6.2,1K,22.35,東,3,0,木造,2,1,4,246000,0,神奈川県
10.4,ワンルーム,22.11,北,2,0,鉄筋コン,10,9,6,865000,0,神奈川県
10.7,1K,22.62,南,2,0,鉄筋コン,10,6,6,865000,0,神奈川県
6.3,1K,21.73,南西,0,0,鉄骨,3,1,3,885000,0,神奈川県
6.4,1K,21.73,西,1,0,鉄骨,3,2,3,885000,0,神奈川県
6.4,1K,21.73,西,0,0,軽量鉄骨,3,2,3,885000,0,神奈川県
6.4,1K,21.73,西,1,0,鉄骨,3,1,3,885000,0,神奈川県
6.5,1K,21.73,西,0,0,鉄骨,3,2,3,885000,0,神奈川県
6.5,1K,21.73,南西,0,0,鉄骨,3,3,3,885000,0,神奈川県
6.5,1K,21.73,西,0,0,鉄骨,3,3,3,885000,0,神奈川県
6.5,1K,21.73,西,1,0,鉄骨,3,2,3,885000,0,神奈川県
6.6,1K,21.73,南西,0,0,鉄骨,3,2,3,885000,0,神奈川県
6.6,1K,21.55,南,2,0,鉄筋コン,3,1,19,254000,0,神奈川県
6.9,1K,21.55,南,2,0,鉄筋コン,3,2,16,254000,0,神奈川県
7.25,1K,21.55,南,2,0,鉄筋コン,3,1,16,254000,0,神奈川県
6.4,ワンルーム,20.39,南,0,0,木造,2,1,11,306000,0,神奈川県
6.6,ワンルーム,21.24,南,0,0,木造,2,2,11,306000,0,神奈川県
6.6,ワンルーム,21.21,南,0,0,木造,2,2,11,306000,0,神奈川県
6.5,1LDK,46.67,南西,3,0,軽量鉄骨,3,3,16,76200,0,千葉県
6.2,1K,21.73,西,0,0,鉄骨,3,1,3,885000,0,神奈川県
7.3,1LDK,41.25,南東,0,0,軽量鉄骨,2,2,7,159000,0,埼玉県
6.3,1K,21.11,南,0,0,木造,2,1,2,245000,0,神奈川県
6.5,1K,21.73,南,0,0,木造,2,1,2,245000,0,神奈川県
6.5,1K,21.11,南,0,0,木造,2,1,2,245000,0,神奈川県
6.6,1K,21.11,南,0,0,木造,2,2,2,245000,0,神奈川県
6.8,1K,21.73,南,0,0,木造,2,2,2,245000,0,神奈川県
6.8,1K,21.11,南,0,0,木造,2,2,2,245000,0,神奈川県
6.3,1K,21.06,-,2,1,木造,2,2,15,154000,0,神奈川県
6.6,1K,21.05,西,2,0,木造,2,2,15,154000,0,神奈川県
6.4,1K,20.94,南,3,0,軽量鉄骨,2,2,7,277000,0,神奈川県
6.7,ワンルーム,20.01,南西,3,0,木造,2,2,4,250000,0,神奈川県
6.4,ワンルーム,19.63,-,2,0,木造,2,1,12,237000,0,神奈川県
6.4,ワンルーム,19.63,南,2,0,木造,2,2,12,237000,0,神奈川県
6.4,ワンルーム,19.17,南,2,0,木造,2,2,10,209000,0,神奈川県
6.5,ワンルーム,19.44,南,2,0,木造,2,2,10,209000,0,神奈川県
6.3,1K,19.16,南,2,1,木造,2,2,6,305000,0,神奈川県
6.4,ワンルーム,18.37,南,2,1,木造,2,1,10,306000,0,神奈川県
6.4,ワンルーム,18.3,南,2,1,木造,2,2,10,306000,0,神奈川県
10.5,1LDK,48,南,0,0,軽量鉄骨,2,1,5,270000,0,神奈川県
5.9,ワンルーム,18.25,南,3,0,鉄骨,3,2,7,336000,0,神奈川県
6.4,ワンルーム,18.25,南東,2,0,鉄骨,3,1,7,336000,0,神奈川県
6.4,ワンルーム,18.25,南,2,0,鉄筋コン,3,1,7,336000,0,神奈川県
6.4,ワンルーム,18.24,南,3,0,鉄骨,3,2,10,336000,0,神奈川県
6.5,ワンルーム,18.25,南東,2,0,鉄骨,3,2,7,336000,0,神奈川県
6.6,ワンルーム,18.32,南,3,0,鉄骨,3,3,7,336000,0,神奈川県
6.6,ワンルーム,18.32,南,2,0,鉄筋コン,3,3,7,336000,0,神奈川県
6.3,1K,17.39,南,0,1,木造,2,1,5,240000,0,神奈川県
6.3,1K,16.56,南,0,1,木造,2,1,5,240000,0,神奈川県
6.4,1K,18.53,南,0,1,木造,2,1,5,240000,0,神奈川県
6.5,1K,17.39,南,0,0,木造,2,1,5,240000,0,神奈川県
6.5,1K,16.56,南,0,0,木造,2,1,5,240000,0,神奈川県
6.6,1K,18.53,南,0,0,木造,2,1,7,240000,0,神奈川県
6.7,1K,17.39,南,0,0,木造,2,2,5,240000,0,神奈川県
6.7,1K,17.39,南,0,0,木造,2,1,5,240000,0,神奈川県
6.7,1K,16.56,南,0,0,木造,2,2,5,240000,0,神奈川県
6.3,1K,17.39,南,1,0,木造,2,1,5,240000,0,神奈川県
10.7,1LDK,48,南,0,0,軽量鉄骨,2,1,5,270000,0,神奈川県
6.4,1K,18.53,南,1,0,木造,2,1,5,240000,0,神奈川県
6.5,1K,17.18,南,0,0,木造,2,1,5,240000,0,神奈川県
6.5,1K,16.76,南,0,0,木造,2,1,5,240000,0,神奈川県
6.3,1K,17.1,南西,0,1,木造,2,2,9,275000,0,神奈川県
6.4,ワンルーム,16.64,東,3,1,木造,2,2,15,407000,0,神奈川県
6.4,1K,16.15,南西,0,1,木造,2,2,4,250000,0,神奈川県
6.3,ワンルーム,15.63,南,3,1,木造,2,2,3,325000,0,神奈川県
6.25,ワンルーム,13.32,-,2,0,木造,2,2,15,358000,0,神奈川県
6.4,1LDK,50.06,南,0,0,木造,2,1,5,124000,0,神奈川県
6.6,1LDK,50.06,南,0,0,木造,2,1,5,124000,0,神奈川県
6.4,1LDK,45.82,南東,1,0,木造,2,1,9,92100,0,神奈川県
6.4,1LDK,45.09,南西,0,0,木造,2,1,15,80800,0,神奈川県
6.6,1LDK,45.09,南西,0,0,木造,2,1,15,80800,0,神奈川県
6.4,1DK,30.66,南東,3,0,軽量鉄骨,2,1,4,153000,0,神奈川県
6.4,1K,30.14,東,0,0,鉄筋コン,10,1,4,210000,0,神奈川県
6.4,1K,29.28,北東,1,0,鉄筋コン,10,1,4,210000,0,神奈川県
6.6,1K,29.28,-,0,0,鉄筋コン,10,2,4,210000,0,神奈川県
10.9,1LDK,48,南,0,0,軽量鉄骨,2,1,5,270000,0,神奈川県
6.7,1K,30.14,東,0,0,鉄筋コン,10,2,4,210000,0,神奈川県
6.8,1K,30.14,北東,0,0,鉄筋コン,10,3,5,210000,0,神奈川県
6.9,1K,30.14,北東,0,0,鉄筋コン,10,4,4,210000,0,神奈川県
6.9,1K,29.28,北東,0,0,鉄筋コン,10,5,4,210000,0,神奈川県
7,1K,30.14,北東,0,0,鉄筋コン,10,5,4,210000,0,神奈川県
7,1K,29.28,北東,0,0,鉄筋コン,10,6,4,210000,0,神奈川県
7.3,1K,29.28,-,0,0,鉄筋コン,10,9,4,210000,0,神奈川県
6.4,1K,27.91,南東,2,0,鉄筋コン,4,2,15,159000,0,神奈川県
6.5,1K,27.91,南東,2,0,鉄筋コン,4,2,15,159000,0,神奈川県
6.3,1K,26.72,南,0,0,木造,2,1,15,184000,0,神奈川県
6.4,1K,26.72,南,0,0,木造,2,1,15,184000,0,神奈川県
6.5,1K,26.72,南,0,0,木造,2,2,15,184000,0,神奈川県
6.6,1K,26.72,南,0,0,木造,2,2,15,184000,0,神奈川県
6.7,1K,30.85,南,0,0,木造,2,1,15,184000,0,神奈川県
6.9,1K,30.85,南,0,0,木造,2,2,15,184000,0,神奈川県
6.6,1K,31.71,南,0,0,木造,2,1,9,184000,0,神奈川県
7.1,1K,40.38,南,0,0,木造,2,2,9,184000,0,神奈川県
6.35,1K,25.89,-,2,0,木造,2,1,14,105000,0,神奈川県
11.1,1LDK,48,南,0,0,軽量鉄骨,2,1,5,270000,0,神奈川県
6.4,1K,19.67,南,0,1,木造,2,1,5,237000,0,神奈川県
6.6,1K,19.67,南,0,1,木造,2,2,5,237000,0,神奈川県
6.3,ワンルーム,14.18,南東,2,1,木造,2,2,12,310000,0,神奈川県
6.4,1LDK,50.33,南,3,0,木造,2,1,3,124000,0,神奈川県
6.3,1LDK,48.27,南,0,0,軽量鉄骨,2,1,19,113000,0,神奈川県
6.4,1LDK,45.77,南,0,0,木造,2,1,5,127000,0,神奈川県
6.6,1LDK,45.77,南,0,0,木造,2,1,5,127000,0,神奈川県
6.4,1LDK,45.09,西,2,0,木造,2,1,19,54300,0,神奈川県
6.5,1LDK,43.1,南,2,0,木造,2,1,9,111000,0,神奈川県
6.7,1LDK,43.1,南,2,0,木造,2,1,9,111000,0,神奈川県
6.5,1LDK,43.1,-,2,0,木造,2,1,5,111000,0,神奈川県
6.4,1LDK,42.5,南,3,0,木造,2,1,7,106000,0,神奈川県
6.2,1LDK,41.04,南,3,0,鉄骨,3,2,20,106000,0,神奈川県
6.4,1LDK,38.37,東,3,0,軽量鉄骨,2,2,13,175000,0,神奈川県
6.4,1LDK,37.13,南,0,0,木造,2,1,14,149000,0,神奈川県
6.6,1LDK,37.13,南,0,0,木造,2,1,14,149000,0,神奈川県
7.1,1LDK,46.09,南,0,0,木造,2,2,14,149000,0,神奈川県
7.3,1LDK,46.09,南,0,0,木造,2,2,14,149000,0,神奈川県
10.5,1LDK,39.9,南西,0,0,軽量鉄骨,2,1,4,370000,0,神奈川県
10.6,1LDK,44.74,南,2,0,鉄骨,3,2,15,233000,0,神奈川県
6.5,1LDK,39.19,南西,1,0,木造,2,1,12,76800,0,千葉県
6.2,1K,31.35,南,3,0,鉄筋コン,5,2,23,106000,0,神奈川県
6.2,1K,31.35,南,3,0,鉄筋コン,5,2,16,106000,0,神奈川県
6.4,1K,31.35,南,3,0,鉄筋コン,5,2,20,106000,0,神奈川県
6.4,1K,31.35,南,3,0,鉄筋コン,5,4,20,106000,0,神奈川県
7,1LDK,41.69,南,3,0,鉄筋コン,5,2,20,106000,0,神奈川県
7.3,1LDK,41.69,南,3,0,鉄筋コン,5,5,20,106000,0,神奈川県
6.5,1LDK,31.05,南,3,0,木造,2,2,2,197000,0,神奈川県
6.4,1K,30.02,南西,0,0,木造,2,1,9,182000,0,神奈川県
7.5,1LDK,41.98,南,0,0,木造,2,2,9,182000,0,神奈川県
6.6,ワンルーム,29.98,南,3,0,鉄骨鉄筋,10,5,1,740000,0,神奈川県
7.1,ワンルーム,29.98,南,3,0,鉄骨鉄筋,10,9,1,740000,0,神奈川県
7.1,ワンルーム,29.95,南,3,0,鉄骨鉄筋,10,8,1,740000,0,神奈川県
7.3,ワンルーム,29.93,南,3,0,鉄骨鉄筋,10,6,1,740000,0,神奈川県
7.5,ワンルーム,29.95,南,3,0,鉄骨鉄筋,10,9,1,740000,0,神奈川県
5.5,1DK,34.78,南,0,0,木造,2,1,20,59200,0,千葉県
6.3,1K,31.46,南東,2,0,木造,2,2,11,284000,0,神奈川県
10.9,1LDK,42.66,南,0,0,木造,2,2,15,281000,0,神奈川県
6.4,1K,26.08,南,0,0,鉄骨,3,1,8,186000,0,神奈川県
10.2,1LDK,42.37,南,2,0,鉄筋コン,5,1,10,255000,0,神奈川県
6.6,1K,28.56,東,0,0,鉄骨,3,1,8,186000,0,神奈川県
6.6,1K,26.91,南,0,0,鉄骨,3,2,8,186000,0,神奈川県
6.7,1K,26.08,南,0,0,鉄骨,3,3,8,186000,0,神奈川県
6.8,1K,28.56,東,0,0,鉄骨,3,2,8,186000,0,神奈川県
6.4,1K,27.91,南,3,0,鉄筋コン,5,5,13,131000,0,神奈川県
6.4,1K,27.77,北東,3,0,気泡コン,2,1,4,380000,0,神奈川県
6.3,1K,27.53,-,2,0,木造,2,2,11,284000,0,神奈川県
6.3,1K,27.53,南東,2,0,木造,2,2,11,273000,0,神奈川県
6.4,1K,27.44,南西,0,0,気泡コン,2,1,5,235000,0,神奈川県
6.4,ワンルーム,27.32,東,0,0,木造,2,1,5,165000,0,神奈川県
7.7,1LDK,36.05,東,0,0,木造,2,1,5,165000,0,神奈川県
7.9,1LDK,36.05,東,0,0,木造,2,2,5,165000,0,神奈川県
6.4,ワンルーム,27.32,東,1,0,木造,2,2,5,172000,0,神奈川県
6.5,ワンルーム,26.91,東,3,0,木造,2,2,3,197000,0,神奈川県
6.3,1K,26.08,南,2,0,鉄骨,3,2,7,189000,0,神奈川県
5.8,1DK,43.76,南,0,0,木造,2,2,20,59200,0,千葉県
10.4,1LDK,41.78,南西,0,0,木造,2,1,2,302000,0,神奈川県
6.7,1K,26.08,東,0,0,鉄骨,3,1,8,186000,0,神奈川県
6.8,1K,26.08,東,0,0,鉄骨,3,2,8,186000,0,神奈川県
6.9,1K,26.08,東,0,0,鉄骨,3,2,8,186000,0,神奈川県
6.9,1K,26.08,東,0,0,鉄骨,3,3,8,186000,0,神奈川県
7,1K,26.08,東,0,0,鉄骨,3,3,8,186000,0,神奈川県
7.1,1K,26.08,東,0,0,鉄骨,3,3,8,186000,0,神奈川県
6.3,1K,26.08,南,2,0,鉄骨,3,3,13,200000,0,神奈川県
6.5,1K,26.08,南西,3,0,鉄骨,3,3,9,192000,0,神奈川県
6.4,1K,25.96,東,1,0,気泡コン,2,1,8,219000,0,神奈川県
6.2,1K,25.86,北東,0,0,鉄筋コン,7,2,2,324000,0,神奈川県
6.3,1K,25.86,北東,0,0,鉄筋コン,7,2,2,324000,0,神奈川県
6.4,1K,25.86,北東,0,0,鉄筋コン,7,3,2,324000,0,神奈川県
6.4,1K,25.86,北東,0,0,鉄筋コン,7,4,2,324000,0,神奈川県
6.5,1K,25.86,北東,0,0,鉄筋コン,7,4,2,324000,0,神奈川県
6.5,1K,25.86,北東,0,0,鉄筋コン,7,5,2,324000,0,神奈川県
6.6,1K,25.86,北東,0,0,鉄筋コン,7,5,2,324000,0,神奈川県
6.6,1K,25.86,北東,0,0,鉄筋コン,7,6,2,324000,0,神奈川県
10.4,1LDK,41.78,南西,0,0,木造,2,1,2,302000,0,神奈川県
6.7,1K,25.86,北東,0,0,鉄筋コン,7,6,2,324000,0,神奈川県
6.8,1K,25.86,北東,0,0,鉄筋コン,7,7,2,324000,0,神奈川県
6.3,1K,25.86,北東,0,0,鉄筋コン,7,3,5,324000,0,神奈川県
6.3,1K,25.6,西,1,0,鉄筋コン,3,2,3,241000,0,神奈川県
5.2,1K,25.05,東,2,0,木造,2,1,12,122000,0,神奈川県
5.3,1K,25.05,東,2,0,木造,2,1,12,122000,0,神奈川県
6.4,1K,24.84,南西,3,0,軽量鉄骨,2,2,9,184000,0,神奈川県
6.7,1K,24.66,南東,3,1,木造,2,2,9,189000,0,神奈川県
6.3,1K,24.38,西,0,0,軽量鉄骨,3,1,2,241000,0,神奈川県
6.75,1K,24.38,西,0,0,軽量鉄骨,3,3,2,241000,0,神奈川県
6.75,1K,23.27,西,0,0,軽量鉄骨,3,3,2,241000,0,神奈川県
6.95,1K,29.58,南,0,0,軽量鉄骨,3,1,2,241000,0,神奈川県
8,1K,29.58,南,0,0,軽量鉄骨,3,2,2,241000,0,神奈川県
6.8,1K,24.38,西,0,0,軽量鉄骨,3,1,13,241000,0,神奈川県
7.1,1K,29.58,南,0,0,軽量鉄骨,3,1,15,241000,0,神奈川県
7.2,1K,29.58,南,0,0,軽量鉄骨,3,2,13,241000,0,神奈川県
7.3,1K,24.38,西,0,0,軽量鉄骨,3,3,13,241000,0,神奈川県
7.3,1K,23.27,西,0,0,軽量鉄骨,3,3,13,241000,0,神奈川県
10.8,1LDK,42.3,南西,0,0,木造,2,1,2,302000,0,神奈川県
7.6,1K,29.58,南,0,0,軽量鉄骨,3,1,13,241000,0,神奈川県
6.3,ワンルーム,24.32,東,0,0,木造,3,3,4,194000,0,神奈川県
6.5,ワンルーム,25.36,東,0,0,木造,3,3,4,194000,0,神奈川県
6.5,1K,25.36,東,0,0,木造,3,3,4,194000,0,神奈川県
8.5,1LDK,38.8,南,0,0,木造,3,2,4,194000,0,神奈川県
6.3,1K,23.7,西,1,0,鉄筋コン,3,2,3,241000,0,神奈川県
6.3,1K,23.64,北東,1,0,鉄骨,3,1,1,173000,0,神奈川県
6.5,1K,23.26,南東,2,0,木造,2,1,5,217000,0,神奈川県
6.5,1K,23.06,南西,2,0,木造,2,2,7,217000,0,神奈川県
6.4,1K,22.95,西,0,0,鉄筋コン,3,1,8,512000,0,神奈川県
6.4,1K,22.65,西,0,0,鉄筋コン,3,1,8,512000,0,神奈川県
6.4,1K,22.25,西,0,0,鉄筋コン,3,1,8,512000,0,神奈川県
6.5,1K,23.07,西,0,0,鉄筋コン,3,1,8,512000,0,神奈川県
6.6,1K,22.95,西,0,0,鉄筋コン,3,2,8,512000,0,神奈川県
6.8,1K,22.95,西,0,0,鉄筋コン,3,3,8,512000,0,神奈川県
6.9,1K,23.07,西,0,0,鉄筋コン,3,3,8,512000,0,神奈川県
7.8,1LDK,32.18,西,0,0,鉄筋コン,3,1,8,512000,0,神奈川県
8.2,1LDK,33.69,西,0,0,鉄筋コン,3,2,8,512000,0,神奈川県
11,1LDK,49.1,南西,0,0,木造,2,2,2,302000,0,神奈川県
8.4,1LDK,33.69,西,0,0,鉄筋コン,3,3,8,512000,0,神奈川県
6.4,1K,22.77,-,2,0,鉄骨,3,1,10,267000,0,神奈川県
6.5,1K,25.05,-,2,0,軽量鉄骨,3,2,10,267000,0,神奈川県
6.9,1K,25.05,南,1,0,その他,3,3,8,267000,0,神奈川県
6.3,1K,22.35,南東,1,0,木造,2,2,5,370000,0,神奈川県
6.7,ワンルーム,23.18,南,0,0,木造,2,2,9,289000,0,神奈川県
6.7,ワンルーム,22.35,南,0,0,木造,2,2,8,289000,0,神奈川県
6.5,ワンルーム,21.32,南東,3,0,木造,2,1,8,289000,0,神奈川県
6.3,1K,21.1,南西,2,0,木造,3,1,12,197000,0,神奈川県
6.4,1K,20.79,東,0,0,木造,3,1,10,170000,0,神奈川県
6.4,1K,20.21,東,0,0,木造,3,1,12,170000,0,神奈川県
6.5,1K,20.79,東,0,0,木造,3,1,12,170000,0,神奈川県
6.5,1K,19.66,東,0,0,木造,3,1,12,170000,0,神奈川県
6.6,1K,20.21,東,0,0,木造,3,2,12,170000,0,神奈川県
6.7,1K,20.79,東,0,0,木造,3,2,10,170000,0,神奈川県
6.8,1K,20.21,東,0,0,木造,3,3,12,170000,0,神奈川県
6.9,1K,20.79,東,0,0,木造,3,3,12,170000,0,神奈川県
6.9,1K,19.66,東,0,0,木造,3,3,12,170000,0,神奈川県
10.6,1LDK,41,南西,2,0,木造,3,1,5,300000,0,神奈川県
6.4,1K,20.76,北,2,0,木造,3,3,4,342000,0,神奈川県
6.5,1K,20.71,南,1,0,木造,2,1,7,270000,0,神奈川県
6.5,1K,20.41,南,0,0,木造,2,1,7,270000,0,神奈川県
6.5,1K,20.71,-,0,0,木造,2,1,7,270000,0,神奈川県
6.4,1K,20.54,-,2,0,木造,3,2,3,331000,0,神奈川県
6.4,ワンルーム,20.44,東,0,0,木造,3,1,10,224000,0,神奈川県
6.6,ワンルーム,20.44,東,0,0,木造,3,1,10,224000,0,神奈川県
6.7,ワンルーム,20.09,東,0,0,木造,3,1,10,224000,0,神奈川県
6.8,ワンルーム,20.6,東,0,0,木造,3,1,10,224000,0,神奈川県
6.9,ワンルーム,20.44,東,0,0,木造,3,2,10,224000,0,神奈川県
6.9,ワンルーム,20.44,東,0,0,木造,3,3,10,224000,0,神奈川県
7,ワンルーム,20.64,東,0,0,木造,3,2,10,224000,0,神奈川県
7,ワンルーム,20.09,東,0,0,木造,3,3,10,224000,0,神奈川県
7,ワンルーム,20.09,東,0,0,木造,3,2,10,224000,0,神奈川県
7.1,ワンルーム,20.6,東,0,0,木造,3,2,10,224000,0,神奈川県
7.2,ワンルーム,20.09,東,0,0,木造,3,3,10,224000,0,神奈川県
7.3,ワンルーム,27.31,北,0,0,木造,3,2,10,224000,0,神奈川県
7.5,ワンルーム,27.31,北,0,0,木造,3,3,10,224000,0,神奈川県
11,1LDK,41,南西,2,0,木造,3,3,5,300000,0,神奈川県
7.6,ワンルーム,27.31,東,0,0,木造,3,3,10,224000,0,神奈川県
6.5,1K,20.41,東,0,0,木造,2,1,7,270000,0,神奈川県
6.4,ワンルーム,20.29,北,0,0,鉄骨,5,2,1,275000,0,神奈川県
6.6,ワンルーム,20.29,北,0,0,鉄骨,5,4,1,275000,0,神奈川県
6.7,ワンルーム,20.29,北,0,0,鉄骨,5,2,1,275000,0,神奈川県
6.4,1K,20.21,南,0,0,木造,3,1,12,307000,0,神奈川県
6.4,1K,20.2,-,0,0,木造,3,1,12,170000,0,神奈川県
6.5,1K,19.66,東,0,0,木造,2,1,15,170000,0,神奈川県
6.6,1K,20.2,-,0,0,木造,3,2,12,170000,0,神奈川県
6.4,ワンルーム,20.11,南,2,0,木造,2,2,15,326000,0,神奈川県
6.5,1DK,20.08,東,0,0,鉄骨,3,1,1,296000,0,神奈川県
6.8,1K,21.94,東,0,0,鉄骨,3,3,1,296000,0,神奈川県
6.8,1SK,20.49,東,0,0,鉄骨,3,1,1,296000,0,神奈川県
6.8,1DK,20.08,東,0,0,鉄骨,3,2,1,296000,0,神奈川県
7,1DK,20.08,東,0,0,鉄骨,3,3,1,296000,0,神奈川県
7.1,1SK,20.49,東,0,0,鉄骨,3,2,1,296000,0,神奈川県
5.5,1K,34.08,南,2,0,鉄骨,2,1,3,74500,0,千葉県
10.6,1LDK,40.99,南西,2,0,木造,3,1,5,300000,0,神奈川県
7.3,1SK,21.94,東,0,0,鉄骨,3,2,1,296000,0,神奈川県
7.3,1SK,20.49,東,0,0,鉄骨,3,3,1,296000,0,神奈川県
6.5,1K,19.58,南,1,0,木造,2,1,7,325000,0,神奈川県
6.5,1K,18.6,南,0,0,木造,2,1,8,325000,0,神奈川県
6.6,1K,19.58,南,1,0,木造,2,2,7,325000,0,神奈川県
6.6,1K,19.58,南,1,0,木造,2,1,7,325000,0,神奈川県
6.7,1K,19.58,南,1,0,木造,2,2,7,325000,0,神奈川県
7.2,1K,18.02,-,0,0,木造,2,1,7,325000,0,神奈川県
6.5,ワンルーム,19.51,南西,3,0,木造,2,1,8,268000,0,神奈川県
6.6,ワンルーム,19.51,南,3,1,木造,2,2,8,268000,0,神奈川県
6.5,1K,18.83,南,3,0,木造,2,2,11,312000,0,神奈川県
6.2,1K,18.63,-,1,0,木造,3,1,5,309000,0,神奈川県
6.7,1K,18.63,-,1,0,木造,3,1,5,309000,0,神奈川県
6.7,1K,18.63,-,1,0,木造,3,2,5,309000,0,神奈川県
7,1K,18.63,北西,1,0,木造,3,1,5,309000,0,神奈川県
7.2,1K,18.63,-,1,0,木造,3,2,5,309000,0,神奈川県
6.4,ワンルーム,18.28,南,2,0,鉄骨,3,1,5,336000,0,神奈川県
6.5,ワンルーム,18.25,南,3,0,鉄骨,3,2,7,336000,0,神奈川県
10.9,1LDK,40.99,-,2,0,木造,2,2,5,300000,0,神奈川県
11,1LDK,40.99,南西,2,0,木造,3,3,5,300000,0,神奈川県
6.6,ワンルーム,18.48,北東,0,1,木造,2,1,8,342000,0,神奈川県
6.7,ワンルーム,17.65,南東,0,1,木造,2,2,8,342000,0,神奈川県
6.8,ワンルーム,18.48,北東,0,1,木造,2,2,8,342000,0,神奈川県
6.4,ワンルーム,17.45,-,0,0,木造,2,1,10,285000,0,神奈川県
6.5,ワンルーム,20.01,南,0,0,木造,2,1,10,285000,0,神奈川県
6.6,ワンルーム,20.02,南,0,0,木造,2,1,10,285000,0,神奈川県
6.8,ワンルーム,17.45,-,0,1,木造,2,2,10,285000,0,神奈川県
6.7,ワンルーム,20.36,南,0,0,木造,2,1,10,285000,0,神奈川県
6.9,ワンルーム,20.36,南,0,1,木造,2,2,10,285000,0,神奈川県
6.9,ワンルーム,20.02,南,0,1,木造,2,2,10,285000,0,神奈川県
6.9,ワンルーム,20.01,南,0,1,木造,2,2,10,285000,0,神奈川県
6.5,ワンルーム,20.01,南,0,0,木造,2,2,10,285000,0,神奈川県
6.4,1K,16.06,南東,0,1,木造,2,1,7,257000,0,神奈川県
6.4,1K,16.03,南東,0,1,木造,2,1,7,257000,0,神奈川県
6.6,1LDK,46.41,南,2,0,木造,2,1,10,81000,0,千葉県
6.6,ワンルーム,18.32,南,2,0,鉄骨,3,3,7,336000,0,神奈川県
6.8,1K,31.7,西,2,0,鉄骨,2,2,9,111000,0,埼玉県
6.8,1K,16.03,北西,0,1,木造,2,2,7,257000,0,神奈川県
6.5,ワンルーム,30,南,2,0,鉄筋コン,6,2,11,141000,0,埼玉県
6.5,ワンルーム,16.56,南,0,1,木造,2,1,13,543000,0,神奈川県
6.6,ワンルーム,16.56,南,0,1,木造,2,1,13,543000,0,神奈川県
6.7,ワンルーム,16.56,南,0,1,木造,2,2,13,543000,0,神奈川県
6.4,ワンルーム,16.32,南西,2,0,木造,2,1,3,173000,0,神奈川県
6.4,ワンルーム,16.32,南東,2,1,木造,2,2,3,173000,0,神奈川県
6.6,ワンルーム,16.79,南東,2,1,木造,2,2,3,173000,0,神奈川県
6.8,1K,16.03,北西,1,1,木造,2,2,7,257000,0,神奈川県
6.4,1K,16.03,-,1,0,木造,2,1,7,257000,0,神奈川県
6.4,1LDK,44.95,東,1,0,鉄骨,3,1,15,52000,0,神奈川県
6.4,1LDK,44.82,南,0,0,木造,2,1,7,107000,0,神奈川県
6.4,1LDK,38.25,南,0,0,鉄骨,3,1,7,160000,0,神奈川県
6.6,1LDK,38.25,南,0,0,鉄骨,3,2,7,160000,0,神奈川県
6.7,1LDK,41.8,南,0,0,鉄骨,3,1,7,160000,0,神奈川県
6.7,1LDK,38.25,南,0,0,鉄骨,3,3,7,160000,0,神奈川県
